序號,投保單位名稱,縣市別,機關性質,法定人數,不足人數,不足百分比
862,廣吉工程有限公司,高雄市,D,1,1,100.0%
863,永盛旅行社股份有限公司,臺北市,D,1,1,100.0%
864,全一科技股份有限公司,桃園縣,D,1,1,100.0%
865,大慶證券股份有限公司,臺北市,D,1,1,100.0%
866,太平洋證券股份有限公司,臺北市,D,1,1,100.0%
867,高橋證券股份有限公司,桃園縣,D,1,1,100.0%
868,中美強科技股份有限公司,臺中市,D,1,1,100.0%
869,富山餐廳股份有限公司,彰化縣,D,1,1,100.0%
870,裕利股份有限公司,臺北市,D,4,1,25.0%
871,技鼎股份有限公司,新竹市,D,1,1,100.0%
872,樂可皮飾股份有限公司,臺北市,D,1,1,100.0%
873,台灣歐司朗股份有限公司,臺北市,D,1,1,100.0%
874,西基電腦動畫股份有限公司,臺北市,D,3,1,33.3%
875,大華證券股份有限公司,臺北市,D,5,1,20.0%
876,艾奕康工程顧問股份有限公司,臺北市,D,1,1,100.0%
877,新加坡商敦豪全球貨運物流股份有限公司台灣分公司,臺北市,D,2,1,50.0%
878,鴻友科技股份有限公司,新竹縣,D,1,1,100.0%
879,城企有限公司,臺北市,D,1,1,100.0%
880,台灣卓然股份有限公司,臺北市,D,1,1,100.0%
881,優盛醫學科技股份有限公司,臺北市,D,1,1,100.0%
882,帆宣系統科技股份有限公司,臺北市,D,7,1,14.3%
883,統一綜合證券股份有限公司,臺北市,D,15,1,6.7%
884,台灣喬治傑生股份有限公司,臺北市,D,1,1,100.0%
885,保聖那管理顧問股份有限公司,臺北市,D,1,1,100.0%
886,台灣玩具反斗城貿易股份有限公司,臺北市,D,1,1,100.0%
887,樺霖有限公司,臺北市,D,1,1,100.0%
888,一芃股份有限公司,臺北市,D,1,1,100.0%
889,志遠電子股份有限公司,新北市,D,1,1,100.0%
890,明基三豐醫療器材股份有限公司,臺北市,D,1,1,100.0%
891,寶寶皮飾有限公司,臺北市,D,1,1,100.0%
892,康福旅行社股份有限公司台中分公司,臺中市,D,1,1,100.0%
893,凱撒衛浴股份有限公司,新北市,D,1,1,100.0%
894,商之器科技股份有限公司,臺北市,D,1,1,100.0%
895,永城股份有限公司,臺中市,D,1,1,100.0%
896,七洋空油壓工業股份有限公司,臺中市,D,1,1,100.0%
897,華太環境工程實業有限公司,臺中市,D,1,1,100.0%
898,台灣美津濃股份有限公司,臺北市,D,1,1,100.0%
899,東研信超股份有限公司,臺北市,D,1,1,100.0%
900,瑩諮科技股份有限公司,臺北市,D,3,1,33.3%
901,康福旅行社股份有限公司高雄分公司,高雄市,D,1,1,100.0%
902,依賞企業有限公司,臺北市,D,1,1,100.0%
903,福邦證券股份有限公司,臺北市,D,1,1,100.0%
904,奧美行銷顧問股份有限公司,臺北市,D,1,1,100.0%
905,精品科技股份有限公司,新竹市,D,1,1,100.0%
906,新光三越百貨股份有限公司,臺北市,D,3,1,33.3%
907,台灣阿爾卑斯電子股份有限公司,臺北市,D,1,1,100.0%
908,台灣住倉股份有限公司,臺北市,D,1,1,100.0%
909,榮嘉企業股份有限公司,新北市,D,1,1,100.0%
910,上順旅行社股份有限公司,臺北市,D,1,1,100.0%
911,進階生物科技股份有限公司,新北市,D,1,1,100.0%
912,力鋼股份有限公司,臺中市,D,1,1,100.0%
913,駿瀚生化股份有限公司,桃園縣,D,1,1,100.0%
914,崇越科技股份有限公司,臺北市,D,4,1,25.0%
915,台新綜合證券股份有限公司,臺北市,D,2,1,50.0%
916,南誠實業股份有限公司,高雄市,D,1,1,100.0%
917,碁궐資訊股份有限公司,臺北市,D,1,1,100.0%
918,艾訊股份有限公司,新北市,D,4,1,25.0%
919,台灣聯合物流股份有限公司,臺北市,D,1,1,100.0%
920,郵船通運股份有限公司,臺北市,D,3,1,33.3%
921,閣林國際圖書有限公司,新北市,D,1,1,100.0%
922,四季紙品禮品有限公司,新北市,D,1,1,100.0%
923,日電貿股份有限公司,新北市,D,1,1,100.0%
924,台灣索尼股份有限公司,臺北市,D,4,1,25.0%
925,美商蘋果亞洲股份有限公司台灣分公司,臺北市,D,1,1,100.0%
926,台灣村田機械股份有限公司,臺北市,D,2,1,50.0%
927,遠東百貨股份有限公司,臺北市,D,2,1,50.0%
928,福座開發股份有限公司,臺北市,D,1,1,100.0%
929,長華塑膠股份有限公司,臺北市,D,1,1,100.0%
930,台灣源訊科技股份有限公司,臺北市,D,1,1,100.0%
931,美商蒂芙尼國際股份有限公司台灣分公司,臺北市,D,1,1,100.0%
932,台灣妙管家股份有限公司,新北市,D,3,1,33.3%
933,先啟資訊系統股份有限公司,臺北市,D,1,1,100.0%
934,美商惠氏藥廠（亞洲）股份有限公司台灣分公司,新北市,D,1,1,100.0%
935,天疆實業股份有限公司,臺南市,D,1,1,100.0%
936,科麥股份有限公司,新北市,D,1,1,100.0%
937,遠雄房地產發展股份有限公司,臺北市,D,2,1,50.0%
938,兆豐國際商業銀行股份有限公司台中分公司,臺中市,D,1,1,100.0%
939,兆豐國際商業銀行股份有限公司北台中分公司,臺中市,D,1,1,100.0%
940,弘霖工程檢驗有限公司,高雄市,D,1,1,100.0%
941,吉興藥品股份有限公司,臺北市,D,1,1,100.0%
942,日比有限公司,臺北市,D,1,1,100.0%
943,鄉林建設事業股份有限公司,臺中市,D,1,1,100.0%
944,建新國際股份有限公司,臺中市,D,3,1,33.3%
945,詠業科技股份有限公司,新竹縣,D,1,1,100.0%
946,伂橙股份有限公司,新北市,D,1,1,100.0%
947,五福旅行社股份有限公司台北分公司,臺北市,D,1,1,100.0%
948,萬泰商業銀行股份有限公司三重分公司,新北市,D,1,1,100.0%
949,萬泰商業銀行股份有限公司台中分公司,臺中市,D,1,1,100.0%
950,台灣麥當勞餐廳股份有限公司忠孝東路二分公司,臺北市,D,1,1,100.0%
951,巴比祿股份有限公司,新北市,D,1,1,100.0%
952,台一國際股份有限公司,臺北市,D,1,1,100.0%
953,長德醫院管理顧問有限公司,臺北市,D,1,1,100.0%
954,兄弟象股份有限公司,臺北市,D,1,1,100.0%
955,美商默沙東藥廠股份有限公司台灣分公司,臺北市,D,3,1,33.3%
956,利科光學股份有限公司,臺中市,D,1,1,100.0%
957,台灣寶格麗股份有限公司,臺北市,D,1,1,100.0%
958,萬泰商業銀行股份有限公司城東分公司,臺北市,D,1,1,100.0%
959,展碁國際股份有限公司,臺北市,D,2,1,50.0%
960,建智股份有限公司,臺北市,D,1,1,100.0%
961,瑪凱電信股份有限公司,新北市,D,1,1,100.0%
962,星期五股份有限公司,臺北市,D,3,1,33.3%
963,模里西斯商史伯太科有限公司台灣分公司,臺中市,D,1,1,100.0%
964,志強興業股份有限公司,臺中市,D,1,1,100.0%
965,佑華微電子股份有限公司,新竹市,D,1,1,100.0%
966,華南永昌證券投資信託股份有限公司,臺北市,D,1,1,100.0%
967,荃瑞企業股份有限公司,臺北市,D,1,1,100.0%
968,中華僑泰物流股份有限公司,桃園縣,D,2,1,50.0%
969,台灣麥當勞餐廳股份有限公司淡水中正東路分公司,新北市,D,1,1,100.0%
970,台灣麥當勞餐廳股份有限公司天母分公司,臺北市,D,1,1,100.0%
971,台灣麥當勞餐廳股份有限公司館前路分公司,臺北市,D,1,1,100.0%
972,台灣麥當勞餐廳股份有限公司台北士林分公司,臺北市,D,1,1,100.0%
973,台灣麥當勞餐廳股份有限公司光復南路分公司,臺北市,D,1,1,100.0%
974,台灣麥當勞餐廳股份有限公司林囗長庚門市部,桃園縣,D,1,1,100.0%
975,台灣麥當勞餐廳股份有限公司新莊中正路分公司,新北市,D,1,1,100.0%
976,優實安全衛生管理顧問有限公司,臺北市,D,1,1,100.0%
977,香港商愛馬仕亞太區有限公司台灣分公司,臺北市,D,1,1,100.0%
978,日商三菱東京日聯銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
979,台灣麥當勞餐廳股份有限公司台中福星路分公司,臺中市,D,1,1,100.0%
980,台灣麥當勞餐廳股份有限公司台中復興路分公司,臺中市,D,1,1,100.0%
981,台灣麥當勞餐廳股份有限公司台中學士路分公司,臺中市,D,1,1,100.0%
982,台聯工程顧問股份有限公司,臺北市,D,1,1,100.0%
983,哲固資訊科技股份有限公司,桃園縣,D,1,1,100.0%
984,娃娃城股份有限公司,臺北市,D,1,1,100.0%
985,銘德汽車有限公司,新北市,D,1,1,100.0%
986,萬蕙企業有限公司,臺北市,D,1,1,100.0%
987,黑百有限公司,屏東縣,D,1,1,100.0%
988,鉍富企業股份有限公司,臺北市,D,1,1,100.0%
989,拿帕里股份有限公司,臺北市,D,10,1,10.0%
990,僑威科技股份有限公司,桃園縣,D,1,1,100.0%
991,協展人力仲介股份有限公司,臺北市,D,1,1,100.0%
992,丹堤咖啡食品股份有限公司,臺北市,D,4,1,25.0%
993,香城大飯店股份有限公司,臺北市,D,2,1,50.0%
994,斐成企業股份有限公司,高雄市,D,1,1,100.0%
995,台灣銀谷有限公司,臺北市,D,1,1,100.0%
996,摩奇創意股份有限公司,臺北市,D,1,1,100.0%
997,王品餐飲股份有限公司,臺中市,D,2,1,50.0%
998,文曄科技股份有限公司,新北市,D,5,1,20.0%
999,業興環境科技股份有限公司,高雄市,D,1,1,100.0%
1000,訊連科技股份有限公司,新北市,D,5,1,20.0%
1001,林莉國際股份有限公司,臺北市,D,1,1,100.0%
1002,中國遠洋企業股份有限公司,臺北市,D,1,1,100.0%
1003,國寶服務股份有限公司,新北市,D,2,1,50.0%
1004,參數科技股份有限公司,臺北市,D,1,1,100.0%
1005,香港商奧寶科技有限公司台灣分公司,桃園縣,D,1,1,100.0%
1006,華電聯網股份有限公司,新北市,D,2,1,50.0%
1007,碟王科技開發股份有限公司,臺中市,D,1,1,100.0%
1008,進金生實業股份有限公司,臺北市,D,1,1,100.0%
1009,亞源科技股份有限公司,桃園縣,D,1,1,100.0%
1010,台灣麥當勞餐廳股份有限公司桃園三民分公司,桃園縣,D,1,1,100.0%
1011,博訊科技股份有限公司,臺北市,D,1,1,100.0%
1012,兆銀資訊系統股份有限公司,新北市,D,1,1,100.0%
1013,美商國家儀器股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1014,光林電子股份有限公司,桃園縣,D,1,1,100.0%
1015,華擎機械工業股份有限公司,桃園縣,D,1,1,100.0%
1016,翔順國際有限公司,臺南市,D,1,1,100.0%
1017,鈺德科技股份有限公司,桃園縣,D,4,1,25.0%
1018,鴻群工程有限公司,高雄市,D,1,1,100.0%
1019,倍騰國際股份有限公司,臺北市,D,1,1,100.0%
1020,富聯工程顧問股份有限公司,臺北市,D,1,1,100.0%
1021,大中票券金融股份有限公司,臺北市,D,1,1,100.0%
1022,仲博科技股份有限公司,桃園縣,D,1,1,100.0%
1023,順益汽車股份有限公司,臺北市,D,13,1,7.7%
1024,美商富國銀行股份有限公司台北分公司,臺北市,D,1,1,100.0%
1025,台灣贏創股份有限公司,臺北市,D,1,1,100.0%
1026,台灣諾基亞股份有限公司,臺北市,D,1,1,100.0%
1027,彼恩齊工業有限公司,新北市,D,1,1,100.0%
1028,世仰科技股份有限公司,新竹縣,D,1,1,100.0%
1029,泰安產物保險股份有限公司桃園分公司,桃園縣,D,1,1,100.0%
1030,保羅來富國際有限公司,新北市,D,1,1,100.0%
1031,美商瓦里安股份有限公司台灣分公司,新竹縣,D,1,1,100.0%
1032,金仕達國際開發有限公司,臺北市,D,1,1,100.0%
1033,遊戲橘子數位科技股份有限公司,新北市,D,9,1,11.1%
1034,英屬維京群島商長江馬獅龍企業有限公司台灣分公司,臺北市,D,1,1,100.0%
1035,台灣尼康精機股份有限公司,新竹縣,D,2,1,50.0%
1036,豪紳纖維科技股份有限公司,臺北市,D,1,1,100.0%
1037,鼎美股份有限公司,臺北市,D,1,1,100.0%
1038,商船三井股份有限公司,臺北市,D,1,1,100.0%
1039,英商英美菸草商務股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1040,美商鳳凰科技資訊股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1041,鈞賀企業股份有限公司,新竹市,D,1,1,100.0%
1042,美商賀寶芙股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1043,大慶票券金融股份有限公司,臺北市,D,1,1,100.0%
1044,恆隆行貿易股份有限公司,臺北市,D,1,1,100.0%
1045,璿豐汽車股份有限公司,桃園縣,D,1,1,100.0%
1046,中義科技機械股份有限公司,臺中市,D,1,1,100.0%
1047,登峰國際股份有限公司,臺北市,D,1,1,100.0%
1048,台灣麥當勞餐廳股份有限公司台北民權Ⅱ分公司,臺北市,D,1,1,100.0%
1049,台灣麥當勞餐廳股份有限公司台南中華分公司,臺南市,D,1,1,100.0%
1050,益登科技股份有限公司,臺北市,D,3,1,33.3%
1051,新加坡商賽普拉斯半導體股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1052,柏登國際股份有限公司,臺南市,D,1,1,100.0%
1053,諾司實業股份有限公司,臺北市,D,1,1,100.0%
1054,台灣大陽日酸股份有限公司,新竹市,D,1,1,100.0%
1055,暄達實業股份有限公司,桃園縣,D,1,1,100.0%
1056,萊爾德電子材料股份有限公司,新北市,D,1,1,100.0%
1057,和淞科技股份有限公司,新竹縣,D,1,1,100.0%
1058,北達汽車股份有限公司,臺北市,D,2,1,50.0%
1059,大潤發流通事業股份有限公司,臺北市,D,2,1,50.0%
1060,凱基期貨股份有限公司,臺北市,D,2,1,50.0%
1061,家和有線電視股份有限公司,新北市,D,1,1,100.0%
1062,台灣鋼聯股份有限公司,彰化縣,D,1,1,100.0%
1063,遠達國際企業有限公司,臺南市,D,2,1,50.0%
1064,新台旅行社股份有限公司,臺北市,D,2,1,50.0%
1065,台灣麥當勞餐廳股份有限公司台南西門Ⅱ分公司,臺南市,D,1,1,100.0%
1066,力垣企業股份有限公司,新北市,D,1,1,100.0%
1067,聚興科技股份有限公司,臺北市,D,1,1,100.0%
1068,遠昇科技股份有限公司,新北市,D,1,1,100.0%
1069,佳生科技顧問股份有限公司,臺北市,D,1,1,100.0%
1070,思愛普軟體系統股份有限公司,臺北市,D,1,1,100.0%
1071,詮營股份有限公司,臺北市,D,1,1,100.0%
1072,佳能半導體設備股份有限公司,新竹市,D,2,1,50.0%
1073,多聯科技股份有限公司,臺北市,D,1,1,100.0%
1074,台灣期貨交易所股份有限公司,臺北市,D,2,1,50.0%
1075,台灣麥當勞餐廳股份有限公司土城金城分公司,新北市,D,1,1,100.0%
1076,中天電視股份有限公司,臺北市,D,8,1,12.5%
1077,凱旋旅行社股份有限公司,臺北市,D,1,1,100.0%
1078,台灣思科系統股份有限公司,臺北市,D,1,1,100.0%
1079,柏瑞證券投資信託股份有限公司,臺北市,D,1,1,100.0%
1080,台灣三洋捷能國際股份有限公司,臺北市,D,1,1,100.0%
1081,佐臻股份有限公司,臺北市,D,1,1,100.0%
1082,展達通訊股份有限公司,新北市,D,1,1,100.0%
1083,長德有線電視股份有限公司,臺北市,D,1,1,100.0%
1084,威聯企業股份有限公司,臺北市,D,1,1,100.0%
1085,台灣麥當勞餐廳股份有限公司高雄楠梓分公司,高雄市,D,1,1,100.0%
1086,大塚資訊科技股份有限公司,新北市,D,1,1,100.0%
1087,美商美光亞太科技股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1088,一芝軒國際開發有限公司,新北市,D,1,1,100.0%
1089,台灣麥當勞餐廳股份有限公司彰化曉陽分公司,彰化縣,D,1,1,100.0%
1090,永豐金租賃股份有限公司,臺北市,D,1,1,100.0%
1091,台灣麥當勞餐廳股份有限公司大里國光分公司,臺中市,D,1,1,100.0%
1092,純化科技股份有限公司,苗栗縣,D,1,1,100.0%
1093,華鎂鑫科技股份有限公司,新北市,D,1,1,100.0%
1094,台灣麥當勞餐廳股份有限公司新竹南大分公司,新竹市,D,1,1,100.0%
1095,嘉誠資訊股份有限公司,臺北市,D,1,1,100.0%
1096,擎亞國際科技股份有限公司,臺北市,D,1,1,100.0%
1097,宇瞻科技股份有限公司,桃園縣,D,4,1,25.0%
1098,思夢樂股份有限公司,桃園縣,D,3,1,33.3%
1099,宏利證券投資信託股份有限公司,臺北市,D,1,1,100.0%
1100,凌巨科技股份有限公司,苗栗縣,D,13,1,7.7%
1101,鴻明船舶貨物裝卸承攬股份有限公司,高雄市,D,1,1,100.0%
1102,亞藝國際股份有限公司,臺北市,D,2,1,50.0%
1103,台灣麥當勞餐廳股份有限公司台北西園Ⅱ分公司,臺北市,D,1,1,100.0%
1104,廣化科技股份有限公司,新竹縣,D,1,1,100.0%
1105,台灣麥當勞餐廳股份有限公司蘆洲長安分公司,新北市,D,1,1,100.0%
1106,台灣麥當勞餐廳股份有限公司鹿港中正分公司,彰化縣,D,1,1,100.0%
1107,宏瑞制程工業股份有限公司,臺北市,D,1,1,100.0%
1108,荷蘭商海尼根股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1109,立翌企業有限公司,新竹市,D,1,1,100.0%
1110,波若威科技股份有限公司,新竹縣,D,1,1,100.0%
1111,歐力士小客車租賃股份有限公司,臺北市,D,1,1,100.0%
1112,華友旅行社有限公司,臺北市,D,1,1,100.0%
1113,迅杰科技股份有限公司,新竹市,D,1,1,100.0%
1114,台灣費森尤斯醫藥股份有限公司,臺北市,D,1,1,100.0%
1115,台灣麥當勞餐廳股份有限公司淡水中山分公司,新北市,D,1,1,100.0%
1116,程炬企業有限公司,新北市,D,1,1,100.0%
1117,一銀租賃股份有限公司,臺北市,D,1,1,100.0%
1118,遠銀國際租賃股份有限公司,臺北市,D,1,1,100.0%
1119,藝珂人事顧問股份有限公司台中分公司,臺中市,D,4,1,25.0%
1120,歡影城股份有限公司,桃園縣,D,1,1,100.0%
1121,台灣柯惠股份有限公司,臺北市,D,1,1,100.0%
1122,康聯訊科技股份有限公司,臺北市,D,1,1,100.0%
1123,右達汽車股份有限公司,高雄市,D,1,1,100.0%
1124,荷蘭商益華國際電腦科技股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1125,浩騰媒體股份有限公司,臺北市,D,1,1,100.0%
1126,國泰證券投資信託股份有限公司,臺北市,D,2,1,50.0%
1127,長榮國際機電股份有限公司,桃園縣,D,1,1,100.0%
1128,費太太食品有限公司,臺北市,D,1,1,100.0%
1129,英屬維京群島商台灣威高時裝有限公司台灣分公司,臺北市,D,1,1,100.0%
1130,昇曜國際股份有限公司,臺北市,D,1,1,100.0%
1131,雅仕國際航空貨運承攬有限公司,臺北市,D,1,1,100.0%
1132,嘉冠自行車股份有限公司,臺中市,D,1,1,100.0%
1133,台灣麥當勞餐廳股份有限公司台南中華二分公司,臺南市,D,1,1,100.0%
1134,台灣麥當勞餐廳股份有限公司高雄瑞隆分公司,高雄市,D,1,1,100.0%
1135,台灣麥當勞餐廳股份有限公司台北承德Ⅱ分公司,臺北市,D,1,1,100.0%
1136,朋程科技股份有限公司,桃園縣,D,4,1,25.0%
1137,台灣麥當勞餐廳股份有限公司新竹西大分公司,新竹市,D,1,1,100.0%
1138,百瑞精鼎國際股份有限公司,臺北市,D,3,1,33.3%
1139,全國電子股份有限公司桃園縣第二十分公司,桃園縣,D,2,1,50.0%
1140,瑞士商菲利普莫里斯股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1141,台灣類比科技股份有限公司,新竹市,D,1,1,100.0%
1142,禹臣實業股份有限公司,新竹縣,D,1,1,100.0%
1143,廣寰科技股份有限公司,新北市,D,1,1,100.0%
1144,媒體庫傳播股份有限公司,臺北市,D,1,1,100.0%
1145,聚積科技股份有限公司,新竹市,D,1,1,100.0%
1146,溫德德式烘焙餐館股份有限公司,臺北市,D,1,1,100.0%
1147,笙泉科技股份有限公司,新竹市,D,1,1,100.0%
1148,樺漢科技股份有限公司,新北市,D,1,1,100.0%
1149,凹凸電子股份有限公司,臺北市,D,1,1,100.0%
1150,佶鼎科技股份有限公司,桃園縣,D,1,1,100.0%
1151,肯霖國際股份有限公司,臺北市,D,1,1,100.0%
1152,台灣麥當勞餐廳股份有限公司岡山中山分公司,高雄市,D,1,1,100.0%
1153,長江華業股份有限公司,臺北市,D,1,1,100.0%
1154,台灣捷恩智股份有限公司,臺南市,D,1,1,100.0%
1155,奇思企業有限公司,新北市,D,1,1,100.0%
1156,台灣安捷倫科技股份有限公司,臺北市,D,2,1,50.0%
1157,立光科技國際股份有限公司,臺北市,D,1,1,100.0%
1158,臺灣艾斯敦股份有限公司,臺北市,D,1,1,100.0%
1159,太平洋崇光百貨股份有限公司新竹分公司,新竹市,D,3,1,33.3%
1160,先進科材股份有限公司,新竹市,D,1,1,100.0%
1161,華研國際音樂股份有限公司,臺北市,D,1,1,100.0%
1162,台灣麥當勞餐廳股份有限公司新豐新興分公司,新竹縣,D,1,1,100.0%
1163,茂為歐買尬數位科技股份有限公司,臺北市,D,2,1,50.0%
1164,台灣東方海外股份有限公司,臺北市,D,1,1,100.0%
1165,銀河互動網路股份有限公司,臺北市,D,1,1,100.0%
1166,集凱科技股份有限公司,新北市,D,1,1,100.0%
1167,好好國際物流股份有限公司,臺北市,D,1,1,100.0%
1168,世洋科技股份有限公司,臺北市,D,1,1,100.0%
1169,易飛網科技股份有限公司,臺北市,D,1,1,100.0%
1170,集康國際股份有限公司,新北市,D,1,1,100.0%
1171,橘點子股份有限公司,臺北市,D,1,1,100.0%
1172,誠信旅行社股份有限公司,臺北市,D,1,1,100.0%
1173,中菱公寓大廈管理維護股份有限公司,臺北市,D,1,1,100.0%
1174,台灣高通創銳訊科技股份有限公司,新竹縣,D,1,1,100.0%
1175,統一數網股份有限公司,臺北市,D,1,1,100.0%
1176,中冠資訊股份有限公司,高雄市,D,3,1,33.3%
1177,富御全球股份有限公司,臺北市,D,1,1,100.0%
1178,蒙帝那生物科技有限公司,臺北市,D,1,1,100.0%
1179,遠百企業股份有限公司楊梅分公司,桃園縣,D,1,1,100.0%
1180,藍新科技股份有限公司,臺北市,D,1,1,100.0%
1181,神坊資訊股份有限公司,臺北市,D,1,1,100.0%
1182,山汰科技企業有限公司,臺中市,D,2,1,50.0%
1183,甯翔科技股份有限公司,臺北市,D,1,1,100.0%
1184,多田企業有限公司,臺北市,D,1,1,100.0%
1185,大猩猩科技股份有限公司,臺北市,D,1,1,100.0%
1186,勝典科技股份有限公司,高雄市,D,1,1,100.0%
1187,台灣麥當勞餐廳股份有限公司中壢環中東分公司,桃園縣,D,1,1,100.0%
1188,台灣日電產理德股份有限公司,臺北市,D,1,1,100.0%
1189,玉山綜合證券股份有限公司,臺北市,D,1,1,100.0%
1190,德之傑科技股份有限公司,臺北市,D,1,1,100.0%
1191,台灣麥當勞餐廳股份有限公司台中文心五分公司,臺中市,D,1,1,100.0%
1192,力旺電子股份有限公司,新竹市,D,1,1,100.0%
1193,童心服飾股份有限公司,新北市,D,2,1,50.0%
1194,飛康國際網路科技股份有限公司,臺中市,D,1,1,100.0%
1195,新光三越百貨股份有限公司新竹中華分公司,新竹市,D,1,1,100.0%
1196,吉帝旅行社有限公司,臺北市,D,1,1,100.0%
1197,台灣新鈳電子股份有限公司,臺北市,D,1,1,100.0%
1198,美食家食材通路股份有限公司,臺南市,D,1,1,100.0%
1199,香港商俊思海外有限公司台灣分公司,臺北市,D,1,1,100.0%
1200,聯合通商電子商務股份有限公司,臺北市,D,1,1,100.0%
1201,普利司通輪胎販賣股份有限公司,新北市,D,1,1,100.0%
1202,國延股份有限公司,桃園縣,D,1,1,100.0%
1203,新加坡商全球紀實有限公司台灣分公司,臺北市,D,1,1,100.0%
1204,굽喜國際時尚股份有限公司,臺北市,D,1,1,100.0%
1205,雲義科技股份有限公司,臺北市,D,1,1,100.0%
1206,三商美福家具股份有限公司,臺北市,D,1,1,100.0%
1207,星橋電影有限公司,臺北市,D,1,1,100.0%
1208,世界宏景科技股份有限公司,新竹縣,D,1,1,100.0%
1209,澳新科技股份有限公司,新北市,D,1,1,100.0%
1210,生寶生物科技股份有限公司,臺北市,D,2,1,50.0%
1211,奇美通訊股份有限公司,新北市,D,1,1,100.0%
1212,洋鑫科技股份有限公司,新北市,D,1,1,100.0%
1213,台灣芳珂股份有限公司,臺北市,D,1,1,100.0%
1214,威剛科技股份有限公司,新北市,D,5,1,20.0%
1215,虹晶科技股份有限公司,新竹市,D,1,1,100.0%
1216,台灣捷邁醫療器材股份有限公司,臺北市,D,1,1,100.0%
1217,長榮國際股份有限公司台北分公司,臺北市,D,1,1,100.0%
1218,瓦城泰統股份有限公司永和分公司,新北市,D,1,1,100.0%
1219,翰林國際企業股份有限公司,臺南市,D,1,1,100.0%
1220,旺紅國際股份有限公司,新北市,D,1,1,100.0%
1221,崑洲實業股份有限公司,新北市,D,1,1,100.0%
1222,智崴資訊科技股份有限公司,高雄市,D,1,1,100.0%
1223,華頓證券投資信託股份有限公司,臺北市,D,1,1,100.0%
1224,香港商酩悅軒尼詩有限公司台灣分公司,臺北市,D,1,1,100.0%
1225,台灣東洋彩光股份有限公司,臺南市,D,1,1,100.0%
1226,富達證券股份有限公司,臺北市,D,1,1,100.0%
1227,欣葉國際餐飲股份有限公司館前分公司,臺北市,D,1,1,100.0%
1228,利匯科技股份有限公司,臺中市,D,1,1,100.0%
1229,督洋生技股份有限公司,臺北市,D,1,1,100.0%
1230,橋興工程有限公司,桃園縣,D,1,1,100.0%
1231,華南金融控股股份有限公司,臺北市,D,1,1,100.0%
1232,兆辰育樂事業有限公司,臺北市,D,1,1,100.0%
1233,威尼斯影城股份有限公司,桃園縣,D,1,1,100.0%
1234,亞諾法生技股份有限公司,臺北市,D,2,1,50.0%
1235,元大金融控股股份有限公司,臺北市,D,1,1,100.0%
1236,台灣麥當勞餐廳股份有限公司台中精武東分公司,臺中市,D,1,1,100.0%
1237,雄獅旅行社股份有限公司桃園分公司,桃園縣,D,1,1,100.0%
1238,瑞展科技股份有限公司,新竹市,D,1,1,100.0%
1239,國賓影城股份有限公司微風分公司,臺北市,D,1,1,100.0%
1240,奔騰物流系統股份有限公司,桃園縣,D,1,1,100.0%
1241,東京牛角股份有限公司,臺北市,D,1,1,100.0%
1242,通嘉科技股份有限公司,新竹市,D,1,1,100.0%
1243,伯祥國際股份有限公司,臺北市,D,1,1,100.0%
1244,三都屋國際有限公司,臺北市,D,1,1,100.0%
1245,標準科技股份有限公司,新竹市,D,1,1,100.0%
1246,宜揚科技股份有限公司,新竹縣,D,1,1,100.0%
1247,台灣先進捷通股份有限公司,屏東縣,D,1,1,100.0%
1248,宏陽科技股份有限公司,新竹市,D,1,1,100.0%
1249,波茵特股份有限公司,臺北市,D,1,1,100.0%
1250,準程國際股份有限公司,臺中市,D,1,1,100.0%
1251,東元資融股份有限公司,新北市,D,1,1,100.0%
1252,新加坡商博通亞洲股份有限公司台灣分公司,臺北市,D,1,1,100.0%
1253,世騰電子科技股份有限公司,臺北市,D,1,1,100.0%
1254,弘雅國際有限公司,臺北市,D,1,1,100.0%
1255,荷蘭商臺灣戴爾股份有限公司台灣分公司,臺北市,D,6,1,16.7%
1256,凱信國際行銷有限公司,臺北市,D,1,1,100.0%
1257,台灣三得利股份有限公司,臺北市,D,1,1,100.0%
1258,台灣麥當勞餐廳股份有限公司高雄新大勇分公司,高雄市,D,1,1,100.0%
1259,香港商輝達香港控股有限公司台灣分公司,臺北市,D,1,1,100.0%
1260,達飛通運有限公司,臺北市,D,1,1,100.0%
1261,中華開發金融控股股份有限公司,臺北市,D,1,1,100.0%
1262,正河源機械配件有限公司,臺中市,D,1,1,100.0%
1263,台灣富士通科技服務股份有限公司,臺北市,D,1,1,100.0%
1264,聯興包裝有限公司,桃園縣,D,1,1,100.0%
1265,維格餅家股份有限公司,臺北市,D,2,1,50.0%
1266,新加坡商德碩國際管理顧問股份有限公司台灣分公司,臺北市,D,2,1,50.0%
1267,吉恩立數位科技股份有限公司,新北市,D,1,1,100.0%
1268,耀群科技股份有限公司,新竹縣,D,1,1,100.0%
